code,year_,freq,ITEM5601,ITEM7011,ITEM7210,ITEM7220,ITEM7230,ITEM7240,ITEM7250,ITEM8101,ITEM8106,ITEM8111,ITEM8121,ITEM8136,ITEM8226,ITEM8231,ITEM8236,ITEM8306,ITEM8316,ITEM8336,ITEM8366,ITEM8371,ITEM8401,ITEM8406,ITEM8601,ITEM8611,ITEM8621,ITEM8626,ITEM8631,ITEM8636,ITEM6001,ITEM6004
37487,2021,A,MCD,200000,199658536000,-4601000000,51497300000,23222900000,7545200000,1.63721,1.77823,65.87676,26.19291,170.6523,,-774.23821,69.17392,52.75181,42.51278,10.23903,32.49034,,0.45095,257486.5,59.1405,4.16667,-2.14624,0,20.90349,59.50111,MCDONALD'S CORP,580135101
37487,2022,A,MCD,150000,192719489000,-6003400000,47958600000,23182600000,6177400000,1.23584,1.42663,47.63467,38.99193,157.5316,,-598.05277,74.86353,55.37256,44.62226,10.7503,26.64671,,0.48339,319724,-16.96841,7.80952,-6.87162,-25,-0.17354,-18.12808,MCDONALD'S CORP,580135101
37758,2007,A,MSFT,79000,333928000000,31097000000,61782000000,51122000000,14065000000,1.46287,1.691,58.28271,28.22645,7.10403,0,0,0,79.08337,37.23446,27.91949,27.51262,47.32025,0.82746,782050.63291,48.30508,10.52632,-7.76879,11.26761,15.44646,11.63584,MICROSOFT CORPORATION,594918104
37758,2008,A,MSFT,91000,177895440000,36286000000,71844000000,60420000000,17681000000,1.26163,1.4469,55.76985,31.42547,9.03598,0,0,0,80.80437,40.20523,27.08706,29.26349,45.94722,0.84099,789494.50549,-1.14286,14.28571,16.2863,15.18987,18.18786,25.70921,MICROSOFT CORPORATION,594918104
37758,2009,A,MSFT,93000,271515840000,39558000000,77609000000,58437000000,14569000000,1.59444,1.82289,64.75649,22.71104,11.27262,9.46964,14.52551,7.40378,79.19982,35.89507,27.88644,24.93112,44.02476,0.75297,834505.37634,13.2948,8.33333,8.02433,2.1978,-3.28203,-17.60081,MICROSOFT CORPORATION,594918104
37758,2010,A,MSFT,89000,241923880000,46175000000,86113000000,61989000000,18760000000,1.92753,2.12935,67.14742,23.37452,13.5731,10.69626,12.86194,6.89675,80.00452,39.03112,26.91607,30.26343,43.5369,0.71986,967561.79775,19.89796,11.53846,10.95749,-4.30108,6.07834,28.76656,MICROSOFT CORPORATION,594918104
37758,2011,A,MSFT,90000,217440960000,57083000000,108704000000,69950000000,23150000000,2.36168,2.60367,70.7013,20.00454,12.34848,20.88363,20.88363,10.96648,77.72901,38.83917,25.96426,33.09507,41.13438,0.64349,1207822.2222,17.44681,24.13793,26.23413,1.1236,12.8426,23.40085,MICROSOFT CORPORATION,594918104
37758,2012,A,MSFT,94000,223853995700,66363000000,121271000000,73723000000,16978000000,2.4193,2.60291,74.39942,18.54638,11.77521,16.14303,17.99798,9.84902,76.2218,37.92032,24.99356,23.02945,22.26288,0.60792,1290117.0213,-34.19275,19.44444,11.56075,4.44444,5.39385,-26.66091,MICROSOFT CORPORATION,594918104
37758,2013,A,MSFT,99000,311550480000,78944000000,142431000000,77849000000,21863000000,2.53259,2.71176,76.1595,17.23336,10.7278,15.96195,19.76084,10.95267,73.98939,34.37938,26.23669,28.08385,28.59612,0.54657,1438696.9697,48.94014,18.60465,17.44852,5.31915,5.59663,28.77253,MICROSOFT CORPORATION,594918104
37758,2014,A,MSFT,128000,382701550000,89784000000,172384000000,86833000000,22074000000,2.3093,2.50402,75.11685,17.10694,9.44846,22.99407,25.22164,13.13637,68.98184,32.11452,23.76055,25.42121,23.293,0.50372,1346750,-7.7241,15.68627,21.02983,29.29293,11.54029,0.9651,MICROSOFT CORPORATION,594918104
37758,2015,A,MSFT,118000,445337960000,80083000000,176159000000,93580000000,12193000000,2.30962,2.50134,77.97566,14.35948,9.73786,34.72397,44.06928,20.03417,64.69545,30.10472,21.71832,13.02949,13.7657,0.53122,1492872.8814,-42.459,13.55932,2.18988,-7.8125,7.77009,-44.76307,MICROSOFT CORPORATION,594918104
37758,2016,A,MSFT,114000,485189120000,71997000000,193475000000,85320000000,16798000000,2.22493,2.35288,81.47501,13.08678,10.15253,56.64542,74.56838,27.7488,61.57993,24.95546,22.57384,19.68823,22.89052,0.44099,1697149.1228,48.12963,11.9403,11.03682,-3.38983,-8.82667,37.76757,MICROSOFT CORPORATION,594918104
37758,2017,A,MSFT,124000,659342320000,72394000000,238674000000,89950000000,21204000000,2.37279,2.47727,83.40079,12.38153,11.49955,108.3971,122.53364,37.1666,61.91106,28.78155,19.46415,23.5731,34.10983,0.37687,1924790.3226,52.87405,8,23.36167,8.77193,5.42663,26.22931,MICROSOFT CORPORATION,594918104
37758,2018,A,MSFT,131000,779752890000,82718000000,257479000000,110360000000,16571000000,2.74661,2.9008,79.07663,15.60809,11.60107,92.32211,97.36817,31.28061,65.24737,31.76694,20.13682,15.0154,,0.42862,1965488.5496,,8.64198,2.96524,5.64516,14.27861,-34.98764,MICROSOFT CORPORATION,594918104
37758,2019,A,MSFT,144000,1.2053011E12,102330000000,279020000000,125843000000,39240000000,2.35488,2.52884,76.30332,16.81781,13.0963,71.25867,76.95886,28.2245,65.90196,34.13698,18.35462,31.18171,43.39881,0.45102,1937638.8889,32.93016,10.22727,8.36612,9.92366,14.02954,136.79923,MICROSOFT CORPORATION,594918104
37758,2020,A,MSFT,163000,1.6839418E12,118304000000,294906000000,143015000000,44281000000,2.33077,2.51577,75.04989,17.59668,16.81758,57.93042,61.55582,24.69363,67.781,37.03038,17.27721,30.96249,42.31546,0.48495,1809239.2638,16.91644,10.30928,5.6935,13.19444,13.64557,12.84659,MICROSOFT CORPORATION,594918104
37758,2021,A,MSFT,181000,2.5287901E12,141988000000,326598000000,168088000000,61271000000,1.8992,2.07999,70.67774,20.63002,17.89715,43.54171,49.78378,21.64343,68.9258,41.59488,15.00643,36.45174,48.72002,0.51466,1804408.8398,40.05804,10.28037,10.74648,11.04294,17.53173,38.3686,MICROSOFT CORPORATION,594918104
37758,2022,A,MSFT,221000,1.7900165E12,166542000000,351325000000,198270000000,72738000000,1.56726,1.78461,61.73652,26.08437,15.06742,36.55174,38.83885,18.41116,68.40167,42.05528,13.98346,36.68634,39.16973,0.56435,1589705.8824,-4.32893,10.16949,7.57108,22.09945,17.95607,18.71522,MICROSOFT CORPORATION,594918104
38488,2007,A,NKE,30200,32229208000,7025400000,10515200000,16325900000,1491500000,2.06722,3.12558,35.25042,30.88838,4.23746,5.83454,7.70348,5.14684,43.79912,13.05778,30.74134,9.13579,24.85547,1.5526,348185.43046,28.2197,20.76923,8.04546,7.85714,9.16756,7.14799,NIKE INC.,654106103
38488,2008,A,NKE,32500,25046100000,7825300000,12105200000,18627000000,1883400000,1.67737,2.66124,31.40633,31.62354,4.35761,5.63684,7.98819,5.1639,44.97879,13.06544,31.91335,10.11113,24.20112,1.53876,372467.69231,10.19202,19.74522,15.12097,7.61589,14.09478,26.27556,NIKE INC.,654106103
38488,2009,A,NKE,34300,32076985000,8693100000,12718400000,19083400000,1486700000,2.02084,2.9704,38.40559,29.62708,4.26375,5.02928,9.34189,6.38524,44.61102,12.44432,32.1667,7.79054,17.21339,1.50046,370798.83382,-19.83914,8.51064,5.06559,5.53846,2.45021,-21.06297,NIKE INC.,654106103
38488,2010,A,NKE,34400,41343280000,9753700000,13873500000,18962600000,1906700000,2.44204,3.25759,50.78564,24.17877,4.52494,4.57057,6.06744,4.26569,45.75058,12.45399,33.29659,10.05506,21.37968,1.36682,403299.4186,38.46154,9.80392,9.08212,0.29155,-0.63301,28.25049,NIKE INC.,654106103
38488,2011,A,NKE,38000,45101160000,9843000000,14438000000,20892000000,2133000000,1.9472,2.85422,40.44437,27.77729,4.67724,2.80402,6.73575,4.59205,45.08424,13.11985,31.96439,10.20965,22.44542,1.44701,379947.36842,13.04348,15.17857,4.06891,10.46512,10.17477,11.86867,NIKE INC.,654106103
38488,2012,A,NKE,44000,47265600000,10381000000,14843000000,24123000000,2223000000,1.88771,2.98344,34.82786,28.44506,4.36175,2.19632,3.7087,2.59382,43.53107,12.82593,30.70514,9.21527,20.89921,1.62521,337340.90909,-2.18376,16.27907,2.8051,15.78947,15.46525,4.21941,NIKE INC.,654106103
38488,2013,A,NKE,48000,70304160000,11156000000,16681000000,25313000000,2485000000,2.36398,3.47071,45.23705,22.87539,4.13938,11.36608,13.1678,8.80643,43.53494,12.85505,30.67989,9.81709,25.48542,1.51747,347520.83333,33.36013,16,14.4337,9.09091,8.49514,11.78587,NIKE INC.,654106103
38488,2014,A,NKE,56500,83650500000,10824000000,16975000000,27799000000,2693000000,1.72608,2.72449,38.28125,25.07301,3.96098,11.42831,13.36844,8.5243,44.77139,13.23789,31.53351,9.6874,25.47807,1.63764,300442.47788,9.82742,14.94253,2.30834,17.70833,9.82104,8.94013,NIKE INC.,654106103
38488,2015,A,NKE,62600,107125000000,12707000000,19924000000,30696000000,3273000000,1.6413,2.52226,44.05358,21.01903,3.78108,8.51499,9.95514,6.34913,46.85301,14.62731,32.2257,10.66263,28.15659,1.54065,318274.76038,22.82205,16,17.37261,10.79646,10.47688,21.53732,NIKE INC.,654106103
38488,2016,A,NKE,70700,85496060000,12258000000,19078000000,32464000000,3760000000,1.71594,2.80422,39.62063,21.57072,3.77703,16.46272,16.88693,10.85019,44.58169,12.33366,32.24803,11.58206,29.63518,1.70165,269844.41301,10.07781,13.7931,-2.33939,12.9393,5.75971,14.87932,NIKE INC.,654106103
38488,2017,A,NKE,74400,102769650000,12407000000,20496000000,34254000000,4240000000,1.84015,2.93405,39.82317,22.89397,3.77257,30.68429,33.62618,20.35519,43.43142,12.59415,30.83727,12.37812,31.17485,1.67125,275483.87097,0.98047,12.12121,7.43264,5.23338,5.5138,12.76596,NIKE INC.,654106103
38488,2018,A,NKE,73100,118698140000,9812000000,20187000000,36397000000,1933000000,1.48725,2.50563,36.2429,23.11352,3.81291,39.21728,43.15124,20.97389,43.83878,12.21254,31.62623,5.31088,40.22327,1.80299,276155.95075,12.27234,10.81081,-1.50761,-1.74731,6.2562,-54.41038,NIKE INC.,654106103
38488,2019,A,NKE,76700,158854080000,9040000000,21712000000,39117000000,4029000000,1.21421,2.10081,31.94554,25.85174,3.84508,42.10177,42.62168,17.74595,44.67111,12.1993,32.47182,10.29987,49.77045,1.80163,283076.92308,11.70461,10.36585,7.55437,4.92476,7.47314,108.43249,NIKE INC.,654106103
38488,2020,A,NKE,75400,220410260000,8055000000,29016000000,37403000000,2539000000,1.39256,2.48141,42.74664,13.37322,3.14743,116.77219,119.88827,33.28164,43.42165,8.32821,35.09344,6.78823,27.48611,1.28905,384827.58621,-38.93062,11.60221,33.64038,-1.69492,-4.38173,-36.98188,NIKE INC.,654106103
38488,2021,A,NKE,73300,263005260000,12767000000,34819000000,44538000000,5727000000,1.85435,2.7177,51.25708,16.97539,3.33929,73.72915,73.74481,27.03983,44.89874,16.13454,28.7642,12.85868,47.14868,1.27913,475020.46385,117.66434,11.88119,19.99931,-2.78515,19.07601,125.56124,NIKE INC.,654106103
38488,2022,A,NKE,79100,183822710000,15281000000,36500000000,46710000000,6046000000,1.64623,2.62936,46.06742,16.54202,3.19379,58.37314,61.71062,25.83562,45.98373,14.2903,31.69343,12.9437,36.73574,1.27973,461441.21365,-7.17309,11.06195,4.82782,7.91269,4.87673,5.57011,NIKE INC.,654106103
38489,2007,A,NKE,,24674584000,,,,,,,,,,,,,,,,,,,,28.2197,20.76923,,,,,NIKE INC.,654106103
38489,2008,A,NKE,,20109300000,,,,,,,,,,,,,,,,,,,,10.19202,19.74522,,,,,NIKE INC.,654106103
38489,2009,A,NKE,,25780514000,,,,,,,,,,,,,,,,,,,,-19.83914,8.51064,,,,,NIKE INC.,654106103
38489,2010,A,NKE,,33655480000,,,,,,,,,,,,,,,,,,,,38.46154,9.80392,,,,,NIKE INC.,654106103
38489,2011,A,NKE,,36427860000,,,,,,,,,,,,,,,,,,,,13.04348,15.17857,,,,,NIKE INC.,654106103
38489,2012,A,NKE,,37977600000,,,,,,,,,,,,,,,,,,,,-2.18376,16.27907,,,,,NIKE INC.,654106103
38489,2013,A,NKE,,56306240000,,,,,,,,,,,,,,,,,,,,29.57054,16,,,,,NIKE INC.,654106103
38489,2014,A,NKE,,66535800000,,,,,,,,,,,,,,,,,,,,13.03958,14.94253,,,,,NIKE INC.,654106103
38489,2015,A,NKE,,84875000000,,,,,,,,,,,,,,,,,,,,22.82205,16,,,,,NIKE INC.,654106103
38489,2016,A,NKE,,67553070000,,,,,,,,,,,,,,,,,,,,10.07781,13.7931,,,,,NIKE INC.,654106103
38489,2017,A,NKE,,82190700000,,,,,,,,,,,,,,,,,,,,0.98047,12.12121,,,,,NIKE INC.,654106103
38489,2018,A,NKE,,94306080000,,,,,,,,,,,,,,,,,,,,12.27234,10.81081,,,,,NIKE INC.,654106103
38489,2019,A,NKE,,126941430000,,,,,,,,,,,,,,,,,,,,11.70461,10.36585,,,,,NIKE INC.,654106103
38489,2020,A,NKE,,175847210000,,,,,,,,,,,,,,,,,,,,-38.93062,11.60221,,,,,NIKE INC.,654106103
38489,2021,A,NKE,,212170910000,,,,,,,,,,,,,,,,,,,,117.66434,11.88119,,,,,NIKE INC.,654106103
38489,2022,A,NKE,,148134660000,,,,,,,,,,,,,,,,,,,,-7.17309,11.06195,,,,,NIKE INC.,654106103
39418,2007,A,PFE,86600,153677530000,64917000000,112827000000,48428000000,8144000000,1.64575,2.14559,54.37683,22.32705,1.14343,11.26669,20.23969,11.64526,75.7888,28.7499,31.40126,16.81672,12.02187,0.42922,1302852.194,-22.36842,20.83333,-2.05309,-11.63265,0.11784,-55.90926,PFIZER INC.,717081103
39418,2008,A,PFE,81800,119471660000,57483000000,109892000000,48296000000,8104000000,1.24081,1.59488,55.091,22.7087,1.02138,13.85279,30.06628,15.72726,79.22188,34.42314,29.24466,16.77986,13.12256,0.43949,1343422.9829,0.84746,10.34483,-2.60133,-5.54273,-0.27257,-0.49116,PFIZER INC.,717081103
39418,2009,A,PFE,116500,146793300000,89953000000,211621000000,50009000000,8635000000,1.13727,1.65668,42.96254,25.6851,0.81423,48.0173,54.09714,22.99488,76.82417,32.01224,29.30672,17.26689,12.50786,0.23631,1816489.2704,3.36134,-37.5,92.5718,42.42054,3.54688,6.55232,PFIZER INC.,717081103
39418,2010,A,PFE,110600,140290120000,87761000000,193825000000,67809000000,8257000000,1.52421,2.1136,47.17702,24.93716,1.2178,43.76659,50.17377,22.71792,68.79913,26.37703,28.5906,12.17685,9.2293,0.34985,1752486.4376,-17.07317,-10,-8.40937,-5.06438,35.59359,-4.37753,PFIZER INC.,717081103
39418,2011,A,PFE,103700,163923000000,82145000000,186802000000,67425000000,10009000000,1.45263,2.05665,46.97027,23.66096,1.35091,42.52359,47.41494,20.85042,70.5406,29.30812,28.72525,14.84464,10.18644,0.36094,1801369.3346,8.82353,11.11111,-3.6179,-6.2387,0.54879,21.21836,PFIZER INC.,717081103
39418,2012,A,PFE,91500,182476986800,81221000000,185798000000,58986000000,14570000000,1.57539,2.14595,53.25735,20.15469,1.25795,38.21179,46.12108,20.16168,72.51721,32.15339,27.91679,24.70078,11.84822,0.31747,2030579.235,17.41261,10,-1.17233,-11.76471,-10.23967,45.56899,PFIZER INC.,717081103
39418,2013,A,PFE,77700,196001370000,76274000000,170547000000,51584000000,22003000000,1.78743,2.40709,57.62037,16.63644,1.27022,39.93759,47.83937,21.39528,72.50116,31.72689,27.8284,42.6547,27.64992,0.30246,2194942.0849,144.85529,9.09091,-7.42864,-15.08197,-5.62234,51.01579,PFIZER INC.,717081103
39418,2014,A,PFE,78300,195964650000,71272000000,167730000000,49605000000,9135000000,2.07069,2.66756,62.60095,15.02374,1.357,44.25441,51.46762,21.86967,72.658,27.31579,28.41851,18.41548,12.15792,0.29574,2142145.5939,-55.7122,8.33333,-1.65174,0.7722,-3.83646,-58.48293,PFIZER INC.,717081103
39418,2015,A,PFE,97900,199329000000,64694000000,165666000000,48851000000,6960000000,1.07031,1.48998,53.16866,18.66496,1.23619,44.54509,60.24979,23.52806,72.77231,26.01994,30.31463,14.24741,10.20959,0.29488,1692196.1185,-21.23697,7.69231,0.02657,25.03193,-1.52001,-23.80952,PFIZER INC.,717081103
39418,2016,A,PFE,96500,197153600000,59520000000,169803000000,52824000000,7215000000,0.83802,1.25178,45.82916,21.11736,1.43033,52.75202,70.70901,24.78519,69.74671,26.75678,28.08761,13.65856,11.54984,0.31109,1759616.5803,5.22302,7.14286,2.54609,-1.43003,8.13289,3.66379,PFIZER INC.,717081103
39418,2017,A,PFE,90200,216559380000,71287000000,169942000000,52546000000,21308000000,0.92724,1.35212,48.59386,19.9825,1.29893,47.04645,61.00832,25.59167,70.31934,27.612,28.13535,40.55114,18.08684,0.3092,1884057.6497,67.76375,6.66667,0.08186,-6.5285,-0.52628,195.32918,PFIZER INC.,717081103
39418,2018,A,PFE,92400,249547050000,63388000000,157498000000,53647000000,11153000000,0.84305,1.56714,37.72183,16.07379,1.27761,51.91677,65.84843,26.50192,70.13626,28.27185,26.94093,20.78961,15.05954,0.34062,1704523.8095,-11.82494,6.25,-7.3225,2.43902,2.09531,-47.65816,PFIZER INC.,717081103
39418,2019,A,PFE,88300,216826914222,63127000000,165390000000,51750000000,16275000000,0.49737,0.87934,29.96677,26.59513,1.09062,56.95661,82.61124,31.53153,71.74686,29.06667,27.1285,31.44928,24.99188,0.3129,1873046.4326,62.23393,5.88235,5.01086,-4.43723,-3.53608,45.92486,PFIZER INC.,717081103
39418,2020,A,PFE,78500,204921270000,63238000000,151846000000,41908000000,9616000000,0.77743,1.35289,34.85043,22.61385,0.95713,58.71944,62.99377,26.23447,71.34199,23.60647,26.54863,22.9455,14.9991,0.27599,1934343.949,-39.25889,5.55556,-8.35149,-11.09853,1.78762,-40.90825,PFIZER INC.,717081103
39418,2021,A,PFE,79000,331861000000,77200000000,178135000000,81288000000,21979000000,0.99712,1.39891,52.04798,19.23006,3.41386,46.88472,49.78756,21.57689,57.69609,28.37073,15.07726,27.03843,30.68653,0.45633,2254873.4177,125.52317,2.63158,17.31294,0.63694,95.16458,139.97161,PFIZER INC.,717081103
39418,2022,A,PFE,83000,287763840000,95660000000,190512000000,100330000000,31372000000,0.88426,1.21646,44.34733,28.34429,3.67361,34.37591,37.45453,18.80669,61.92565,35.32543,14.25795,31.26881,35.56813,0.52663,2295325.3012,42.11387,2.5641,6.9481,5.06329,23.42535,42.73625,PFIZER INC.,717081103
39773,2007,A,PG,138000,229944098000,66662000000,138014000000,76476000000,10340000000,0.39669,0.78234,23.12014,27.5852,5.11915,35.06495,53.12472,25.66044,52.02939,22.5914,26.67634,13.52058,15.61417,0.55412,1000101.4493,14.93056,12.39669,1.70898,0,12.09874,19.06955,PROCTER & GAMBLE CO,742718109
39773,2008,A,PG,138000,187432058000,69453000000,143992000000,83503000000,12075000000,0.33277,0.79188,14.44422,27.57903,4.92668,33.95246,52.7911,25.46322,51.26522,22.13094,26.46851,14.46056,17.62195,0.57991,1043420.2899,13.29305,13.97059,4.33144,0,9.1885,16.7795,PROCTER & GAMBLE CO,742718109
39773,2009,A,PG,135000,176857710000,61775000000,134833000000,79029000000,13436000000,0.34358,0.70888,21.82607,26.64232,4.66017,33.431,59.84945,27.42059,51.00153,20.68734,27.7278,17.00135,16.67474,0.58613,998762.96296,-2.13333,10.96774,-6.36077,-2.17391,-3.32608,11.27122,PROCTER & GAMBLE CO,742718109
39773,2010,A,PG,127000,182922355000,59838000000,128172000000,78938000000,12736000000,0.33828,0.77349,15.32851,28.40486,5.2491,35.69638,49.85461,23.27497,51.96357,21.68411,27.8079,16.13418,16.05567,0.61588,1009228.3465,0,9.61628,-4.94019,-5.92593,2.92591,-5.20988,PROCTER & GAMBLE CO,742718109
39773,2011,A,PG,129000,184499847000,66406000000,138354000000,82559000000,11797000000,0.33133,0.80497,12.599,28.56168,5.51188,33.17923,48.2095,23.13919,50.61956,17.87691,30.31892,14.28918,17.1234,0.59672,1072511.6279,5.99455,9.09091,7.94401,1.5748,4.58714,-7.3728,PROCTER & GAMBLE CO,742718109
39773,2012,A,PG,126000,186561720000,62244000000,132244000000,83680000000,10756000000,0.42173,0.87967,20.24646,27.69512,5.55844,33.86672,47.84076,22.51747,49.34154,19.21128,27.70554,12.85373,14.65602,0.63277,1049555.5556,-11.67044,7.49708,-4.41621,-2.32558,3.17617,-8.82428,PROCTER & GAMBLE CO,742718109
39773,2013,A,PG,121000,223250643000,66927000000,139263000000,84167000000,11312000000,0.41466,0.79868,24.7895,27.12797,5.73588,28.55499,47.13046,22.64995,50.01366,18.70686,28.90325,13.43995,,0.60437,1150933.8843,,7.03302,5.30761,-3.96825,0.58198,5.16921,PROCTER & GAMBLE CO,742718109
39773,2014,A,PG,118000,246927318540,68103000000,144266000000,83062000000,11643000000,0.5062,0.93747,33.79827,20.19799,5.69505,29.08976,52.00505,24.54979,49.36192,19.33495,27.59144,14.01724,13.62572,0.57576,1222593.2203,-11.36271,7.00613,3.59248,-2.47934,0.58246,2.9261,PROCTER & GAMBLE CO,742718109
39773,2015,A,PG,110000,215558445000,61342000000,129495000000,76279000000,7036000000,0.55297,0.99517,39.16886,16.39682,5.75027,29.88002,49.4767,23.4372,49.85776,19.49816,27.67603,9.22403,12.93503,0.58905,1177227.2727,-10.50579,3.94898,-10.23873,-6.77966,-5.25525,-39.56884,PROCTER & GAMBLE CO,742718109
39773,2016,A,PG,105000,224325440000,56303000000,127136000000,65299000000,10508000000,0.57592,1.09789,39.51217,12.94476,6.00578,33.6483,54.34524,24.06714,50.70215,21.99268,25.83194,16.09213,26.26801,0.51362,1210819.0476,86.02636,1.48539,-1.82169,-4.54545,-7.70329,49.34622,PROCTER & GAMBLE CO,742718109
39773,2017,A,PG,95000,234597204000,54178000000,120406000000,65058000000,15326000000,0.65313,0.87699,57.13369,17.33978,6.23597,33.29396,58.31149,26.2379,50.90227,22.57217,25.4496,23.55744,19.61456,0.54032,1267431.579,-27.68196,2.5043,-5.29354,-9.52381,-0.36907,45.85078,PROCTER & GAMBLE CO,742718109
39773,2018,A,PG,92000,229616160000,51326000000,118310000000,66832000000,9750000000,0.58561,0.82587,50.81475,20.09434,6.54027,40.64801,60.95546,26.44409,49.95062,22.11665,24.97905,14.58882,19.29355,0.56489,1285978.2609,2.48548,3.75781,-1.74078,-3.15789,2.7268,-36.38262,PROCTER & GAMBLE CO,742718109
39773,2019,A,PG,97000,312837030000,46266000000,115095000000,67684000000,3897000000,0.50775,0.74883,45.77493,22.03088,6.38134,44.08205,65.04128,26.14536,49.84191,21.7629,25.32947,5.75764,9.14512,0.58807,1186546.3918,-55.96555,4.00183,-2.71744,5.43478,1.27484,-60.03077,PROCTER & GAMBLE CO,742718109
39773,2020,A,PG,99000,345025458000,45624000000,120700000000,70950000000,13027000000,0.61739,0.84871,57.81613,14.92836,6.01484,51.58908,76.1003,28.76553,51.18252,23.20648,25.39112,18.36082,28.41718,0.58782,1219191.9192,194.93237,5.51965,4.86989,2.06186,4.82536,234.28278,PROCTER & GAMBLE CO,742718109
39773,2021,A,PG,101000,397450326000,45508000000,119307000000,76118000000,14306000000,0.45313,0.69694,44.55416,20.46252,5.96446,50.75811,70.29094,26.8115,51.42542,24.03636,24.89293,18.7945,30.22707,0.638,1181257.4257,6.89559,9.04747,-1.1541,2.0202,7.284,9.81807,PROCTER & GAMBLE CO,742718109
39773,2022,A,PG,106000,362804328000,45746000000,117208000000,80187000000,14742000000,0.37354,0.65454,33.3164,23.75191,6.06926,49.94535,68.84318,26.86933,47.65361,22.52485,22.63459,18.38453,30.99504,0.68414,1105735.8491,0.5839,6.16452,-1.75933,4.9505,5.34565,3.04767,PROCTER & GAMBLE CO,742718109
42874,2007,A,UNH,67000,72924600000,19965000000,50899000000,75437000000,4654000000,,,,,,45.39444,55.1415,21.62911,,10.41266,,6.16939,23.12589,1.48209,759686.56716,15.15152,0,5.33733,15.51724,5.43846,11.9019,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2008,A,UNH,75000,31946600000,20810000000,55815000000,81307000000,2977000000,,,,,,54.48342,61.48006,22.92215,,6.62182,,3.66143,15.04057,1.45672,744200,-29.82456,0,9.65834,11.9403,7.78133,-36.03352,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2009,A,UNH,80000,34960560000,23329000000,59045000000,87138000000,3822000000,,,,,,38.61717,47.89318,18.92286,,7.29762,,4.38615,17.58011,1.47579,738062.5,35,0,5.78697,6.66667,7.17158,28.38428,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2010,A,UNH,87000,39215460000,25545000000,63063000000,94178000000,4634000000,,,,,,33.90879,43.61715,17.66805,,8.5572,,4.92047,18.76496,1.4934,724862.06897,26.54321,1250,6.80498,8.75,8.07914,21.24542,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2011,A,UNH,99000,52656520000,27816000000,67889000000,101874000000,5142000000,,,,,,38.30889,41.83923,17.14269,,8.32008,,5.04741,18.91727,1.5006,685747.47475,15.36585,51.23457,7.65266,13.7931,8.17176,10.96245,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2012,A,UNH,133000,55270560000,30662000000,80885000000,110624000000,5526000000,,,,,,45.79284,54.64092,20.71336,,8.3707,,4.9953,18.70003,1.36767,608157.89474,11.62791,30.61224,19.14301,34.34343,8.58904,7.46791,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2013,A,UNH,156000,74396400000,32095000000,81452000000,122489000000,5625000000,0.5833,0.73096,45.20608,34.59274,,46.39663,52.53155,20.69931,23.66335,7.85622,,4.59225,17.57888,1.50382,522128.20513,4.16667,31.5625,0.701,17.29323,10.72552,1.79153,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2014,A,UNH,170000,96439860000,32231000000,85826000000,130474000000,5619000000,,,,,,49.66337,54.00391,20.28057,,7.87437,,4.30661,17.20237,1.52022,504858.82353,3.63636,33.49169,5.37003,8.97436,6.51895,-0.10667,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2015,A,UNH,200000,112110920000,33774000000,110523000000,157107000000,5813000000,,,,,,75.38343,95.02576,29.0383,,7.01496,,3.70003,17.36771,1.42149,552615,5.46281,33.45196,28.77566,17.64706,20.4125,3.45257,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2016,A,UNH,230000,152358080000,38371000000,122810000000,184840000000,7017000000,,,,,,67.17834,85.92427,26.84635,,6.99524,,3.79626,19.14037,1.50509,533956.52174,20.58745,26.66667,10.38704,15,17.6523,20.7122,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2017,A,UNH,260000,213625740000,47789000000,139057000000,201159000000,10558000000,,,,,,60.33815,66.31652,22.79065,,7.56069,,5.24858,21.20093,1.44659,534838.46154,31.06014,21.05263,13.23019,13.04348,8.82872,50.46316,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2018,A,UNH,300000,239155200000,51960000000,152221000000,226247000000,11986000000,,,,,,66.55312,70.35027,24.01377,,7.66596,,5.29775,23.57493,1.48631,507403.33333,28.34353,20,9.46583,15.38462,12.47173,13.52529,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2019,A,UNH,325000,278693040000,57027000000,173889000000,242155000000,13839000000,,,,,,64.54486,71.33112,23.39308,,8.12909,,5.71493,25.0719,1.39258,535043.07692,17.49159,20,14.23457,8.33333,7.03125,15.4597,UNITEDHEALTH GROUP INCORPORATED,91324P102
42874,2020,A,UNH,330000,331743280000,64155000000,197289000000,257141000000,15403000000,,,,,,60.2416,67.7531,22.03215,,8.71312,,5.9901,25.04935,1.30337,597845.45455,11.88049,16.66667,13.45686,1.53846,6.1886,11.30139,UNITEDHEALTH GROUP INCORPORATED,91324P102
